"PVWatts Hourly PV Performance Data"
"Requested Location","5230 Dexter Ann Arbor Rd"
"Location","Lat, Lng: 42.29, -83.82"
"Latitude (DD)","42.29"
"Longitude (DD)","-83.82"
"Elevation (m)","268.2799987793"
"DC System Size (kW)","8.55"
"Module Type","Standard"
"Array Type","Fixed (open rack)"
"Array Tilt (deg)","20"
"Array Azimuth (deg)","225"
"System Losses (%)","14.08"
"DC to AC Size Ratio","1.2"
"Inverter Efficiency (%)","96"
"Ground Coverage Ratio","NA"
"Albedo","From weather file"
"Bifacial","Yes (0.7)"
"Monthly Irradiance Loss (%)",""
"","Jan","0"
"","Feb","0"
"","Mar","0"
"","Apr","0"
"","May","0"
"","June","0"
"","July","0"
"","Aug","0"
"","Sept","0"
"","Oct","0"
"","Nov","0"
"","Dec","0"

"Month","Day","Hour","Beam Irradiance (W/m2)","Diffuse Irradiance (W/m2)","Ambient Temperature (C)","Wind Speed (m/s)","Albedo","Plane of Array Irradiance (W/m2)","Cell Temperature (C)","DC Array Output (W)","AC System Output (W)"
"1","8","6","0","0","-5","4.5","0.87","0","-5","0","0"
"1","8","7","0","0","-6","4.7","0.87","0","-6","0","0"
"1","8","8","0","19","-6","5","0.87","22.642","-5.765","114.029","76.1"
"1","8","9","0","29","-5","5.6","0.87","34.771","-4.615","261.25","218.105"
"1","8","10","50","128","-5","6.1","0.87","179.306","-3.071","1420.75","1336.519"
"1","8","11","0","132","-5","6","0.87","161.133","-3.281","1274.468","1195.42"
"1","8","12","5","150","-5","5.6","0.87","188.738","-2.887","1494.724","1407.872"
"1","8","13","10","151","-5","5.3","0.87","196.547","-2.714","1559.622","1470.47"
"1","8","14","0","74","-5","5","0.87","89.268","-3.934","696.509","637.94"
"1","8","15","0","35","-6","4.7","0.87","41.979","-5.48","320.804","275.548"
"1","8","16","106","46","-6","4.3","0.87","113.981","-4.291","858.809","794.489"
"1","8","17","0","0","-7","4.1","0.87","0","-7","0","0"
"1","8","18","0","0","-8","4.2","0.87","0","-8","0","0"
"1","8","19","0","0","-9","4.1","0.87","0","-9","0","0"
"1","8","20","0","0","-10","3.8","0.87","0","-10","0","0"
"1","8","21","0","0","-11","3.4","0.87","0","-11","0","0"
"1","8","22","0","0","-13","3.1","0.87","0","-13","0","0"
"1","8","23","0","0","-14","2.9","0.87","0","-14","0","0"
"1","9","0","0","0","-15","2.8","0.87","0","-15","0","0"
"1","9","1","0","0","-16","2.8","0.87","0","-16","0","0"
"1","9","2","0","0","-17","2.8","0.87","0","-17","0","0"
"1","9","3","0","0","-17","2.8","0.87","0","-17","0","0"
"1","9","4","0","0","-17","2.8","0.87","0","-17","0","0"
"1","9","5","0","0","-17","2.8","0.87","0","-17","0","0"
"1","9","6","0","0","-17","2.7","0.87","0","-17","0","0"
"1","9","7","0","0","-16","2.6","0.87","0","-16","0","0"
"1","9","8","0","20","-14","2.9","0.87","23.758","-13.665","123.861","85.583"
"1","9","9","643","56","-12","3.4","0.87","223.21","-8.7","1559.064","1469.932"
"1","9","10","793","74","-9","3.5","0.87","445.281","-1.901","3511.13","3352.828"
"1","9","11","864","83","-7","3.3","0.87","638.681","3.644","5143.493","4927.35"
"1","9","12","891","86","-5","3.2","0.87","766.942","7.949","6071.375","5822.354"
"1","9","13","887","83","-5","3","0.87","814.926","9.125","6430.141","6168.407"
"1","9","14","849","75","-5","2.7","0.87","758.087","8.959","6011.279","5764.387"
"1","9","15","759","60","-6","2.1","0.87","551.572","6.563","4412.639","4222.393"
"1","9","16","545","36","-9","1.8","0.87","249.935","-2.925","1927.2","1825.023"
"1","9","17","0","0","-12","2","0.87","0","-12","0","0"
"1","9","18","0","0","-13","2.3","0.87","0","-13","0","0"
"1","9","19","0","0","-14","2.3","0.87","0","-14","0","0"
"1","9","20","0","0","-14","2.2","0.87","0","-14","0","0"
"1","9","21","0","0","-15","2.1","0.87","0","-15","0","0"
"1","9","22","0","0","-15","2.1","0.87","0","-15","0","0"
"1","9","23","0","0","-15","2","0.87","0","-15","0","0"
"1","10","0","0","0","-15","1.9","0.87","0","-15","0","0"
"1","10","1","0","0","-15","1.9","0.87","0","-15","0","0"
"1","10","2","0","0","-15","2","0.87","0","-15","0","0"
"1","10","3","0","0","-15","2.1","0.87","0","-15","0","0"
"1","10","4","0","0","-14","2.2","0.87","0","-14","0","0"
"1","10","5","0","0","-13","2.4","0.87","0","-13","0","0"
"1","10","6","0","0","-12","2.8","0.87","0","-12","0","0"
"1","10","7","0","0","-11","3.3","0.87","0","-11","0","0"
"1","10","8","268","24","-10","4","0.87","35.872","-9.7","188.111","147.557"
"1","10","9","614","61","-8","4.6","0.87","222.668","-5.23","1547.292","1458.577"
"1","10","10","761","82","-6","5","0.87","442.061","-0.287","3469.335","3312.514"
"1","10","11","841","91","-4","5.8","0.87","632.324","3.558","5091.03","4876.746"
"1","10","12","878","92","-4","6.4","0.87","767.847","4.507","6148.454","5896.701"
"1","10","13","880","87","-4","6.4","0.87","817.753","5.001","6542.451","6276.738"
"1","10","14","838","80","-4","5.9","0.87","761.529","4.909","6121.326","5870.535"
"1","10","15","743","64","-6","5.1","0.87","554.983","1.9","4510.862","4317.135"
"1","10","16","525","39","-8","4.4","0.87","256.068","-3.974","1989.127","1884.756"
"1","10","17","0","0","-9","4.3","0.87","0","-9","0","0"
"1","10","18","0","0","-10","4.6","0.87","0","-10","0","0"
"1","10","19","0","0","-10","5.1","0.87","0","-10","0","0"
"1","10","20","0","0","-10","5.5","0.87","0","-10","0","0"
"1","10","21","0","0","-9","5.6","0.87","0","-9","0","0"
"1","10","22","0","0","-9","5.8","0.87","0","-9","0","0"
"1","10","23","0","0","-9","5.8","0.87","0","-9","0","0"
"1","11","0","0","0","-9","5.6","0.87","0","-9","0","0"
"1","11","1","0","0","-9","5.3","0.87","0","-9","0","0"
"1","11","2","0","0","-9","5","0.87","0","-9","0","0"
"1","11","3","0","0","-9","4.7","0.87","0","-9","0","0"
"1","11","4","0","0","-9","4.4","0.87","0","-9","0","0"
"1","11","5","0","0","-9","4.1","0.87","0","-9","0","0"
"1","11","6","0","0","-8","4","0.87","0","-8","0","0"
"1","11","7","0","0","-8","3.7","0.87","0","-8","0","0"
"1","11","8","0","16","-8","3.5","0.87","19.189","-7.754","96.821","59.502"
"1","11","9","0","70","-7","3.7","0.87","83.889","-5.803","653.743","596.69"
"1","11","10","0","66","-6","3.8","0.87","79.301","-4.885","619.143","563.316"
"1","11","11","0","64","-5","3.6","0.87","76.879","-3.888","595.201","540.222"
"1","11","12","0","60","-5","3.4","0.87","72.067","-3.925","555.523","501.95"
"1","11","13","55","177","-5","3.2","0.87","275.532","-0.621","2192.982","2081.388"
"1","11","14","0","106","-5","2.9","0.87","131.194","-2.86","1031.818","961.368"
"1","11","15","0","34","-5","2.3","0.87","40.776","-4.263","309.96","265.089"
"1","11","16","0","6","-6","1.7","0.87","7.178","-5.855","49.389","13.751"
"1","11","17","0","0","-7","1.6","0.87","0","-7","0","0"
"1","11","18","0","0","-7","2","0.87","0","-7","0","0"
"1","11","19","0","0","-7","2.3","0.87","0","-7","0","0"
"1","11","20","0","0","-7","2.4","0.87","0","-7","0","0"
"1","11","21","0","0","-8","2.5","0.87","0","-8","0","0"
"1","11","22","0","0","-7","3","0.87","0","-7","0","0"
"1","11","23","0","0","-7","3.7","0.87","0","-7","0","0"
"1","12","0","0","0","-7","4.1","0.87","0","-7","0","0"
"1","12","1","0","0","-7","4.1","0.87","0","-7","0","0"
"1","12","2","0","0","-7","4","0.87","0","-7","0","0"
"1","12","3","0","0","-8","3.8","0.87","0","-8","0","0"
"1","12","4","0","0","-9","3.5","0.87","0","-9","0","0"
"1","12","5","0","0","-9","3.3","0.87","0","-9","0","0"
"1","12","6","0","0","-10","3.4","0.87","0","-10","0","0"
"1","12","7","0","0","-11","3.7","0.87","0","-11","0","0"
"1","12","8","245","26","-10","3.9","0.87","37.934","-9.665","199.192","158.246"
"1","12","9","611","63","-9","3.8","0.87","225.933","-5.872","1580.058","1490.182"
"1","12","10","765","82","-8","3.6","0.87","445.126","-1.019","3503.91","3345.864"
"1","12","11","829","94","-6","3.5","0.87","632.529","4.26","5078.046","4864.223"
"1","12","12","318","177","-5","3.5","0.87","471.645","2.398","3771.575","3604.044"
"1","12","13","442","149","-5","3.3","0.87","565.721","4.2","4519.547","4325.513"
"1","12","14","128","156","-5","3.2","0.87","316.543","0.134","2537.946","2414.128"
"1","12","15","354","90","-6","2.9","0.87","358.65","0.824","2898.519","2761.924"
"1","12","16","200","50","-7","2.2","0.87","162.655","-3.462","1251.243","1173.018"
"1","12","17","0","0","-9","1.8","0.87","0","-9","0","0"
"1","12","18","0","0","-11","1.9","0.87","0","-11","0","0"
"1","12","19","0","0","-11","2.1","0.87","0","-11","0","0"
"1","12","20","0","0","-10","2.4","0.87","0","-10","0","0"
"1","12","21","0","0","-9","2.8","0.87","0","-9","0","0"
"1","12","22","0","0","-9","3.2","0.87","0","-9","0","0"
"1","12","23","0","0","-8","3.8","0.87","0","-8","0","0"
"1","13","0","0","0","-7","4.4","0.87","0","-7","0","0"
"1","13","1","0","0","-7","4.5","0.87","0","-7","0","0"
"1","13","2","0","0","-7","4.4","0.87","0","-7","0","0"
"1","13","3","0","0","-6","4.7","0.87","0","-6","0","0"
"1","13","4","0","0","-6","5","0.87","0","-6","0","0"
"1","13","5","0","0","-6","5.3","0.87","0","-6","0","0"
"1","13","6","0","0","-6","5.4","0.87","0","-6","0","0"
"1","13","7","0","0","-6","5.5","0.87","0","-6","0","0"
"1","13","8","263","25","-6","5.7","0.87","37.336","-5.749","192.976","152.25"
"1","13","9","604","60","-5","6.1","0.87","220.885","-2.721","1524.918","1436.995"
"1","13","10","746","80","-3","6.4","0.87","433.324","1.777","3377.586","3224.016"
"1","13","11","808","92","-2","6.5","0.87","619.293","4.843","4961.099","4751.419"
"1","13","12","831","98","0","6.5","0.87","745.723","8.206","5891.345","5648.703"
"1","13","13","819","97","0","6.3","0.87","794.755","8.819","6270.116","6014.052"
"1","13","14","772","89","0","5.6","0.87","737.104","8.893","5839.104","5598.313"
"1","13","15","665","73","0","4.5","0.87","531.409","8.058","4225.433","4041.821"
"1","13","16","436","45","-1","3.3","0.87","241.906","3.451","1843.801","1744.579"
"1","13","17","0","0","-3","2.7","0.87","0","-3","0","0"
"1","13","18","0","0","-4","2.8","0.87","0","-4","0","0"
"1","13","19","0","0","-4","2.9","0.87","0","-4","0","0"
"1","13","20","0","0","-4","3.1","0.87","0","-4","0","0"
"1","13","21","0","0","-4","3.5","0.87","0","-4","0","0"
"1","13","22","0","0","-4","3.8","0.87","0","-4","0","0"
"1","13","23","0","0","-4","3.8","0.87","0","-4","0","0"
"1","14","0","0","0","-5","3.7","0.87","0","-5","0","0"
"1","14","1","0","0","-5","3.7","0.87","0","-5","0","0"
"1","14","2","0","0","-5","3.9","0.87","0","-5","0","0"
"1","14","3","0","0","-5","4","0.87","0","-5","0","0"
"1","14","4","0","0","-5","4.1","0.87","0","-5","0","0"
"1","14","5","0","0","-4","4.1","0.87","0","-4","0","0"
"1","14","6","0","0","-3","4.1","0.87","0","-3","0","0"
"1","14","7","0","0","-2","4.2","0.87","0","-2","0","0"
"1","14","8","191","28","-1","4.5","0.87","37.379","-0.686","188.944","148.36"
"1","14","9","527","74","0","4.9","0.87","220.2","2.626","1519.576","1431.843"
"1","14","10","247","131","0","5","0.87","274.51","3.465","2131.391","2021.979"
"1","14","11","114","178","0","5.1","0.87","298.097","3.679","2346.219","2229.195"
"1","14","12","482","149","0","5.3","0.87","559.82","6.969","4423.73","4233.091"
"1","14","13","347","169","1","5.4","0.87","509.831","7.177","4019.543","3843.226"
"1","14","14","65","163","1","5.3","0.87","270.106","4.216","2120.485","2011.459"
"1","14","15","571","94","1","5.2","0.87","504.028","7.891","4002.477","3826.765"
"1","14","16","317","58","1","5.3","0.87","220.361","4.022","1674.236","1581.023"
"1","14","17","0","0","1","5.4","0.87","0","1","0","0"
"1","14","18","0","0","1","5.3","0.87","0","1","0","0"
"1","14","19","0","0","1","5.1","0.87","0","1","0","0"
"1","14","20","0","0","1","4.9","0.87","0","1","0","0"
"1","14","21","0","0","0","4.5","0.87","0","0","0","0"
"1","14","22","0","0","0","4","0.87","0","0","0","0"
"1","14","23","0","0","0","3.6","0.87","0","0","0","0"
"1","15","0","0","0","0","3.2","0.87","0","0","0","0"
"1","15","1","0","0","0","2.9","0.87","0","0","0","0"
"1","15","2","0","0","0","2.8","0.87","0","0","0","0"
"1","15","3","0","0","0","2.4","0.87","0","0","0","0"
"1","15","4","0","0","0","2","0.87","0","0","0","0"
"1","15","5","0","0","-1","1.8","0.87","0","-1","0","0"
"1","15","6","0","0","-1","1.6","0.87","0","-1","0","0"
"1","15","7","0","0","-2","1.7","0.87","0","-2","0","0"
"1","15","8","230","28","-1","2.1","0.87","40.364","-0.507","204.616","163.477"
"1","15","9","0","31","0","2.3","0.87","37.174","0.671","274.578","230.96"
"1","15","10","0","51","0","2","0.87","61.223","1.174","462.655","412.373"
"1","15","11","0","66","1","1.5","0.87","79.289","2.69","598.862","543.753"
"1","15","12","0","109","1","1.4","0.87","132.281","3.892","1009.596","939.934"
"1","15","13","0","103","1","1.3","0.87","125.257","3.802","955.455","887.711"
"1","15","14","0","58","1","1.2","0.87","69.651","2.593","524.915","472.426"
"1","15","15","0","50","0","1","0.87","60.024","1.443","452.805","402.872"
"1","15","16","474","50","0","0.9","0.87","268.588","8.036","2029.785","1923.973"
"1","15","17","0","0","-1","1","0.87","0","-1","0","0"
"1","15","18","0","0","-1","1","0.87","0","-1","0","0"
"1","15","19","0","0","-1","1","0.87","0","-1","0","0"
"1","15","20","0","0","-2","1.1","0.87","0","-2","0","0"
"1","15","21","0","0","-2","1.2","0.87","0","-2","0","0"
"1","15","22","0","0","-2","1.4","0.87","0","-2","0","0"
"1","15","23","0","0","-3","1.6","0.87","0","-3","0","0"
"1","16","0","0","0","-3","1.8","0.87","0","-3","0","0"
"1","16","1","0","0","-3","1.9","0.87","0","-3","0","0"
"1","16","2","0","0","-3","1.9","0.87","0","-3","0","0"
"1","16","3","0","0","-3","1.9","0.87","0","-3","0","0"
"1","16","4","0","0","-3","1.7","0.87","0","-3","0","0"
"1","16","5","0","0","-4","1.6","0.87","0","-4","0","0"
"1","16","6","0","0","-5","1.7","0.87","0","-5","0","0"
"1","16","7","0","0","-4","2","0.87","0","-4","0","0"
"1","16","8","0","8","-3","2.5","0.87","9.576","-2.854","45.949","10.432"
"1","16","9","0","51","-1","2.9","0.87","61.212","-0.008","462.143","411.879"
"1","16","10","0","45","-1","3.1","0.87","54.004","-0.153","408.313","359.956"
"1","16","11","38","166","0","3.4","0.87","231.315","3.55","1804.667","1706.832"
"1","16","12","226","195","0","3.7","0.87","422.588","6.376","3318.198","3166.733"
"1","16","13","381","166","0","3.4","0.87","534.435","8.521","4196.215","4013.638"
"1","16","14","354","142","0","2.6","0.87","481.975","8.801","3793.037","3624.746"
"1","16","15","186","111","0","1.7","0.87","282.89","6.506","2221.102","2108.512"
"1","16","16","43","54","-1","1.1","0.87","91.946","1.345","686.887","628.659"
"1","16","17","0","0","-2","0.9","0.87","0","-2","0","0"
"1","16","18","0","0","-2","0.7","0.87","0","-2","0","0"
"1","16","19","0","0","-3","0.9","0.87","0","-3","0","0"
"1","16","20","0","0","-4","1.3","0.87","0","-4","0","0"
"1","16","21","0","0","-5","1.6","0.87","0","-5","0","0"
"1","16","22","0","0","-5","1.7","0.87","0","-5","0","0"
"1","16","23","0","0","-4","1.5","0.87","0","-4","0","0"
"1","17","0","0","0","-4","1.2","0.87","0","-4","0","0"
"1","17","1","0","0","-4","1.2","0.87","0","-4","0","0"
"1","17","2","0","0","-4","0.9","0.87","0","-4","0","0"
"1","17","3","0","0","-4","0.7","0.87","0","-4","0","0"
"1","17","4","0","0","-4","1","0.87","0","-4","0","0"
"1","17","5","0","0","-5","1.4","0.87","0","-5","0","0"
"1","17","6","0","0","-5","1.5","0.87","0","-5","0","0"
"1","17","7","0","0","-5","1.5","0.87","0","-5","0","0"
"1","17","8","0","17","-4","1.6","0.87","20.388","-3.627","102.576","65.053"
"1","17","9","0","61","-3","1.6","0.87","73.143","-1.475","559.102","505.402"
"1","17","10","0","94","-1","1.5","0.87","113.313","1.426","873.953","809.097"
"1","17","11","31","165","0","1.2","0.87","225.666","5.294","1747.384","1651.579"
"1","17","12","137","202","0","1.1","0.87","367.472","9.034","2843.545","2708.898"
"1","17","13","257","188","0","1.2","0.87","468.615","11.354","3626.542","3464.151"
"1","17","14","236","159","0","1.6","0.87","416.504","9.21","3256.726","3107.439"
"1","17","15","286","105","0","1.6","0.87","338.002","8.044","2657.377","2529.327"
"1","17","16","8","52","-1","1.2","0.87","70.413","0.667","522.507","470.104"
"1","17","17","0","0","-2","1.2","0.87","0","0","0","0"
"1","17","18","0","0","-3","1.2","0.87","0","-3","0","0"
"1","17","19","0","0","-4","1.2","0.87","0","-4","0","0"
"1","17","20","0","0","-5","1.2","0.87","0","-5","0","0"
"1","17","21","0","0","-5","1.2","0.87","0","-5","0","0"
"1","17","22","0","0","-6","1.6","0.87","0","-6","0","0"
"1","17","23","0","0","-6","2","0.87","0","-6","0","0"
"1","18","0","0","0","-6","2.2","0.87","0","-6","0","0"
"1","18","1","0","0","-6","2.3","0.87","0","-6","0","0"
"1","18","2","0","0","-6","2.3","0.87","0","-6","0","0"
"1","18","3","0","0","-5","2.2","0.87","0","-5","0","0"
"1","18","4","0","0","-5","2","0.87","0","-5","0","0"
"1","18","5","0","0","-5","1.8","0.87","0","-5","0","0"
"1","18","6","0","0","-5","1.7","0.87","0","-5","0","0"
"1","18","7","0","0","-4","1.9","0.87","0","-4","0","0"
"1","18","8","144","31","-3","2.4","0.87","39.708","-2.505","213.836","172.371"
"1","18","9","0","26","-2","2.9","0.87","31.165","-1.495","230.87","188.801"
"1","18","10","0","52","-1","3","0.87","62.427","-0.005","474.177","423.486"
"1","18","11","0","67","0","2.9","0.87","80.495","1.304","611.248","555.7"
"1","18","12","0","75","0","2.9","0.87","90.14","1.459","685.05","626.888"
"1","18","13","0","121","0","2.8","0.87","148.228","2.454","1141.721","1067.377"
"1","18","14","4","136","0","2.5","0.87","174.234","3.063","1351.293","1269.523"
"1","18","15","0","100","0","2","0.87","126.267","2.468","973.835","905.44"
"1","18","16","0","30","0","1.3","0.87","35.988","0.799","260.556","217.435"
"1","18","17","0","0","-1","1.1","0.87","0","0","0","0"
"1","18","18","0","0","-1","1.2","0.87","0","-1","0","0"
"1","18","19","0","0","-1","1.3","0.87","0","-1","0","0"
"1","18","20","0","0","-2","1.6","0.87","0","-2","0","0"
"1","18","21","0","0","-2","1.6","0.87","0","-2","0","0"
"1","18","22","0","0","-2","1.6","0.87","0","-2","0","0"
"1","18","23","0","0","-3","1.7","0.87","0","-3","0","0"
"1","19","0","0","0","-3","1.7","0.87","0","-3","0","0"
"1","19","1","0","0","-4","1.7","0.87","0","-4","0","0"
"1","19","2","0","0","-4","1.7","0.87","0","-4","0","0"
"1","19","3","0","0","-4","1.6","0.87","0","-4","0","0"
"1","19","4","0","0","-4","1.5","0.87","0","-4","0","0"
"1","19","5","0","0","-4","1.4","0.87","0","-4","0","0"
"1","19","6","0","0","-5","1.4","0.87","0","-5","0","0"
"1","19","7","0","0","-4","1.6","0.87","0","-4","0","0"
"1","19","8","0","13","-3","2.2","0.87","15.576","-2.74","83.641","46.789"
"1","19","9","0","57","-1","2.7","0.87","68.375","0.147","518.478","466.218"
"1","19","10","0","99","0","3","0.87","119.347","1.912","920.207","853.712"
"1","19","11","0","128","0","3.2","0.87","155.492","2.411","1201.344","1124.887"
"1","19","12","81","207","1","3.4","0.87","325.472","6.048","2533.301","2409.647"
"1","19","13","90","196","1","3.5","0.87","328.889","6.019","2565.336","2440.548"
"1","19","14","0","93","1","3.5","0.87","113.32","2.67","867.791","803.153"
"1","19","15","0","65","0","2.8","0.87","78.572","1.3","599.071","543.955"
"1","19","16","0","24","0","1.9","0.87","28.771","0.56","206.997","165.774"
"1","19","17","0","0","-1","1.6","0.87","0","0","0","0"
"1","19","18","0","0","-2","1.6","0.87","0","-2","0","0"
"1","19","19","0","0","-2","1.6","0.87","0","-2","0","0"
"1","19","20","0","0","-3","1.7","0.87","0","-3","0","0"
"1","19","21","0","0","-3","2","0.87","0","-3","0","0"
"1","19","22","0","0","-3","2.3","0.87","0","-3","0","0"
"1","19","23","0","0","-4","2.5","0.87","0","-4","0","0"
"1","20","0","0","0","-4","2.5","0.87","0","-4","0","0"
"1","20","1","0","0","-5","2.5","0.87","0","-5","0","0"
"1","20","2","0","0","-6","2.6","0.87","0","-6","0","0"
"1","20","3","0","0","-7","2.7","0.87","0","-7","0","0"
"1","20","4","0","0","-7","2.4","0.87","0","-7","0","0"
"1","20","5","0","0","-8","2.1","0.87","0","-8","0","0"
"1","20","6","0","0","-8","1.9","0.87","0","-8","0","0"
"1","20","7","0","0","-8","2.1","0.87","0","-8","0","0"
"1","20","8","0","9","-6","2.7","0.87","10.774","-5.834","59.829","23.821"
"1","20","9","740","52","-3","3.3","0.87","252.289","0.715","1716.031","1621.336"
"1","20","10","489","104","-1","3.5","0.87","353.647","4.601","2737.257","2606.377"
"1","20","11","265","178","0","3.2","0.87","396.386","6.53","3113.968","2969.739"
"1","20","12","269","197","0","3.2","0.87","464.771","7.649","3636.867","3474.11"
"1","20","13","290","188","0","3.2","0.87","495.634","8.128","3882.196","3710.746"
"1","20","14","181","169","0","3.2","0.87","379.643","6.157","2990.12","2850.279"
"1","20","15","9","107","-1","3","0.87","141.69","1.321","1102.754","1029.79"
"1","20","16","0","30","-3","2.5","0.87","35.985","-2.377","264.758","221.488"
"1","20","17","0","0","-4","2.6","0.87","0","0","0","0"
"1","20","18","0","0","-4","3","0.87","0","-4","0","0"
"1","20","19","0","0","-5","3.2","0.87","0","-5","0","0"
"1","20","20","0","0","-5","3.2","0.87","0","-5","0","0"
"1","20","21","0","0","-6","3","0.87","0","-6","0","0"
"1","20","22","0","0","-7","3.1","0.87","0","-7","0","0"
"1","20","23","0","0","-7","3.4","0.87","0","-7","0","0"
"1","21","0","0","0","-7","3.7","0.87","0","-7","0","0"
"1","21","1","0","0","-7","3.9","0.87","0","-7","0","0"
"1","21","2","0","0","-7","4.1","0.87","0","-7","0","0"
"1","21","3","0","0","-7","4.4","0.87","0","-7","0","0"
"1","21","4","0","0","-7","4.6","0.87","0","-7","0","0"
"1","21","5","0","0","-7","4.4","0.87","0","-7","0","0"
"1","21","6","0","0","-6","4.6","0.87","0","-6","0","0"
"1","21","7","0","0","-6","5","0.87","0","-6","0","0"
"1","21","8","365","28","-5","5.2","0.87","47.241","-4.685","287.762","243.677"
"1","21","9","217","84","-3","5.6","0.87","157.369","-1.269","1154.234","1079.446"
"1","21","10","451","112","-1","6.3","0.87","347.497","2.827","2708.981","2579.103"
"1","21","11","521","134","0","6.6","0.87","504.157","5.452","4006.896","3831.028"
"1","21","12","659","112","0","6.4","0.87","651.906","7.235","5154.454","4937.923"
"1","21","13","478","155","1","6.1","0.87","611.092","7.887","4812.748","4608.325"
"1","21","14","830","88","1","6","0.87","801.79","10.184","6311.608","6054.074"
"1","21","15","69","120","0","5.5","0.87","207.483","2.489","1632.963","1541.212"
"1","21","16","0","30","0","5","0.87","35.984","0.427","262.126","218.949"
"1","21","17","0","0","-1","4.8","0.87","0","0","0","0"
"1","21","18","0","0","-2","4.8","0.87","0","-2","0","0"
"1","21","19","0","0","-3","4.8","0.87","0","-3","0","0"
"1","21","20","0","0","-3","4.8","0.87","0","-3","0","0"
"1","21","21","0","0","-3","4.9","0.87","0","-3","0","0"
"1","21","22","0","0","-3","4.9","0.87","0","-3","0","0"
"1","21","23","0","0","-2","4.8","0.87","0","-2","0","0"
"1","22","0","0","0","-2","4.6","0.87","0","-2","0","0"
"1","22","1","0","0","-2","4.2","0.87","0","-2","0","0"
"1","22","2","0","0","-2","3.9","0.87","0","-2","0","0"
"1","22","3","0","0","-2","3.7","0.87","0","-2","0","0"
"1","22","4","0","0","-2","3.7","0.87","0","-2","0","0"
"1","22","5","0","0","-2","3.7","0.87","0","-2","0","0"
"1","22","6","0","0","-2","3.6","0.87","0","-2","0","0"
"1","22","7","0","0","-2","3.6","0.87","0","-2","0","0"
"1","22","8","162","34","-1","4","0.87","44.752","-0.562","273.807","230.217"
"1","22","9","0","43","0","4.4","0.87","51.608","0.665","386.896","339.298"
"1","22","10","20","132","0","4.5","0.87","168.618","2.174","1310.771","1230.437"
"1","22","11","32","171","0","4.2","0.87","233.547","3.178","1822.125","1723.671"
"1","22","12","0","101","1","3.5","0.87","122.073","2.796","931.599","864.7"
"1","22","13","61","195","2","2.8","0.87","304.33","7.179","2355.205","2237.862"
"1","22","14","640","140","2","2.5","0.87","723.62","15.583","5576.022","5344.553"
"1","22","15","564","109","1","2.1","0.87","547.598","12.773","4276.299","4090.884"
"1","22","16","394","65","0","1.7","0.87","281.695","6.95","2171.455","2060.623"
"1","22","17","0","0","-1","1.6","0.87","0","0","0","0"
"1","22","18","0","0","-1","1.6","0.87","0","-1","0","0"
"1","22","19","0","0","-1","1.5","0.87","0","-1","0","0"
"1","22","20","0","0","-1","1.6","0.87","0","-1","0","0"
"1","22","21","0","0","-1","2","0.87","0","-1","0","0"
"1","22","22","0","0","0","2.4","0.87","0","0","0","0"
"1","22","23","0","0","0","2.9","0.87","0","0","0","0"
"1","23","0","0","0","-1","3.2","0.87","0","-1","0","0"
"1","23","1","0","0","-1","3.2","0.87","0","-1","0","0"
"1","23","2","0","0","-1","3","0.87","0","-1","0","0"
"1","23","3","0","0","-1","3","0.87","0","-1","0","0"
"1","23","4","0","0","-1","3.1","0.87","0","-1","0","0"
"1","23","5","0","0","-1","3.4","0.87","0","-1","0","0"
"1","23","6","0","0","0","3.7","0.87","0","0","0","0"
"1","23","7","0","0","0","4","0.87","0","0","0","0"
"1","23","8","224","33","0","4.3","0.87","46.689","0.41","292.357","248.109"
"1","23","9","0","6","0","4.6","0.87","7.181","0.09","49.794","14.141"
"1","23","10","0","64","1","4.8","0.87","76.878","1.941","583.616","529.048"
"1","23","11","0","129","1","4.7","0.87","156.567","2.95","1206.464","1129.826"
"1","23","12","0","96","1","4.6","0.87","115.844","2.454","883.456","818.263"
"1","23","13","74","200","1","4.6","0.87","321.913","5.178","2512.925","2389.994"
"1","23","14","21","154","2","4.6","0.87","211.653","4.702","1641.188","1549.146"
"1","23","15","12","112","1","4.4","0.87","150.33","2.993","1165.306","1090.126"
"1","23","16","0","27","0","4.1","0.87","32.373","0.434","235.484","193.251"
"1","23","17","0","0","0","4.4","0.87","0","0","0","0"
"1","23","18","0","0","0","4.9","0.87","0","0","0","0"
"1","23","19","0","0","0","4.9","0.87","0","0","0","0"
"1","23","20","0","0","1","4.8","0.87","0","1","0","0"
"1","23","21","0","0","1","4.8","0.87","0","1","0","0"
"1","23","22","0","0","1","4.8","0.87","0","1","0","0"
"1","23","23","0","0","1","4.9","0.87","0","1","0","0"
"1","24","0","0","0","1","5","0.87","0","1","0","0"
"1","24","1","0","0","1","5.1","0.87","0","1","0","0"
"1","24","2","0","0","1","5.4","0.87","0","1","0","0"
"1","24","3","0","0","0","5.7","0.87","0","0","0","0"
"1","24","4","0","0","0","6.1","0.87","0","0","0","0"
"1","24","5","0","0","0","6.5","0.87","0","0","0","0"
"1","24","6","0","0","0","6.8","0.87","0","0","0","0"
"1","24","7","0","0","1","6.9","0.87","0","1","0","0"
"1","24","8","0","5","1","7","0.87","5.981","1.054","34.773","0"
"1","24","9","0","54","2","6.9","0.87","64.817","2.624","486.595","435.465"
"1","24","10","0","12","3","7","0.87","14.378","3.137","101.575","64.087"
